danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.783,0.75,5,-4.074,1,0.0387,0.0623,0.00534,0.108,0.623,104,audio_features,4oFn8eWwLTNhErTG1QHQTR,spotify:track:4oFn8eWwLTNhErTG1QHQTR,https://api.spotify.com/v1/tracks/4oFn8eWwLTNhErTG1QHQTR,https://api.spotify.com/v1/audio-analysis/4oFn8eWwLTNhErTG1QHQTR,236773,4
0.727,0.75,2,-5.036,1,0.371,0.353,0,0.13,0.402,144.831,audio_features,757BJY9DtJAE7qExwr10gl,spotify:track:757BJY9DtJAE7qExwr10gl,https://api.spotify.com/v1/tracks/757BJY9DtJAE7qExwr10gl,https://api.spotify.com/v1/audio-analysis/757BJY9DtJAE7qExwr10gl,145711,4
0.8,0.75,7,-6.636,1,0.0315,0.174,0.000373,0.0863,0.769,113.996,audio_features,1caALyopK8930E0tSqPWml,spotify:track:1caALyopK8930E0tSqPWml,https://api.spotify.com/v1/tracks/1caALyopK8930E0tSqPWml,https://api.spotify.com/v1/audio-analysis/1caALyopK8930E0tSqPWml,220320,4
0.632,0.75,10,-7.739,1,0.0358,0.162,1.64E-05,0.368,0.87,91.17,audio_features,5ubqSAc9LxUS2CsMHcA4kF,spotify:track:5ubqSAc9LxUS2CsMHcA4kF,https://api.spotify.com/v1/tracks/5ubqSAc9LxUS2CsMHcA4kF,https://api.spotify.com/v1/audio-analysis/5ubqSAc9LxUS2CsMHcA4kF,184733,4
0.517,0.75,4,-6.565,1,0.341,0.303,0,0.34,0.469,82.016,audio_features,01v3bRpgb3CbokMZvU3f8c,spotify:track:01v3bRpgb3CbokMZvU3f8c,https://api.spotify.com/v1/tracks/01v3bRpgb3CbokMZvU3f8c,https://api.spotify.com/v1/audio-analysis/01v3bRpgb3CbokMZvU3f8c,242907,4
0.536,0.75,3,-8.013,1,0.0306,0.112,1.21E-05,0.158,0.736,164.08,audio_features,0Q09420aoJDOy7vpGuOy9d,spotify:track:0Q09420aoJDOy7vpGuOy9d,https://api.spotify.com/v1/tracks/0Q09420aoJDOy7vpGuOy9d,https://api.spotify.com/v1/audio-analysis/0Q09420aoJDOy7vpGuOy9d,181641,4
0.392,0.875,10,-4.122,0,0.336,0.73,0,0.136,0.5,97.084,audio_features,2rBDsOD9AGJif1u3O7IzMZ,spotify:track:2rBDsOD9AGJif1u3O7IzMZ,https://api.spotify.com/v1/tracks/2rBDsOD9AGJif1u3O7IzMZ,https://api.spotify.com/v1/audio-analysis/2rBDsOD9AGJif1u3O7IzMZ,211109,4
0.506,0.875,2,-5.042,1,0.0825,0.00364,0.000823,0.314,0.599,184.036,audio_features,1IgWWwEq09amI2EsjQVwKh,spotify:track:1IgWWwEq09amI2EsjQVwKh,https://api.spotify.com/v1/tracks/1IgWWwEq09amI2EsjQVwKh,https://api.spotify.com/v1/audio-analysis/1IgWWwEq09amI2EsjQVwKh,191733,4
0.771,0.875,7,-5.094,1,0.0647,0.235,0,0.108,0.827,131.938,audio_features,66zCzIIoRpGqVgSk9f8CQW,spotify:track:66zCzIIoRpGqVgSk9f8CQW,https://api.spotify.com/v1/tracks/66zCzIIoRpGqVgSk9f8CQW,https://api.spotify.com/v1/audio-analysis/66zCzIIoRpGqVgSk9f8CQW,269714,4
0.689,0.875,10,-2.906,1,0.0549,0.0201,0,0.236,0.651,125.999,audio_features,2vBxMpjsNAe3FIBj9mlbc0,spotify:track:2vBxMpjsNAe3FIBj9mlbc0,https://api.spotify.com/v1/tracks/2vBxMpjsNAe3FIBj9mlbc0,https://api.spotify.com/v1/audio-analysis/2vBxMpjsNAe3FIBj9mlbc0,206680,4
0.319,0.875,11,-4.896,1,0.079,0.094,0.253,0.504,0.309,97.684,audio_features,0gZ9kjJ7K6zB7Bo5g84dLY,spotify:track:0gZ9kjJ7K6zB7Bo5g84dLY,https://api.spotify.com/v1/tracks/0gZ9kjJ7K6zB7Bo5g84dLY,https://api.spotify.com/v1/audio-analysis/0gZ9kjJ7K6zB7Bo5g84dLY,215373,4
0.952,0.875,0,-7.151,1,0.0693,0.00527,0.901,0.0761,0.916,114.011,audio_features,5kQ0oNjrAgBxhuCjoR5WLg,spotify:track:5kQ0oNjrAgBxhuCjoR5WLg,https://api.spotify.com/v1/tracks/5kQ0oNjrAgBxhuCjoR5WLg,https://api.spotify.com/v1/audio-analysis/5kQ0oNjrAgBxhuCjoR5WLg,195997,4
0.516,0.875,2,-9.853,1,0.0284,0.000202,0.65,0.104,0.407,133.984,audio_features,2ojhRKUOUN5UVyy5ZxTwXd,spotify:track:2ojhRKUOUN5UVyy5ZxTwXd,https://api.spotify.com/v1/tracks/2ojhRKUOUN5UVyy5ZxTwXd,https://api.spotify.com/v1/audio-analysis/2ojhRKUOUN5UVyy5ZxTwXd,236748,4
0.957,0.875,0,-7.168,1,0.0719,0.00451,0.834,0.0806,0.925,114,audio_features,1gCOZMEWZcGfHlmdYFow2k,spotify:track:1gCOZMEWZcGfHlmdYFow2k,https://api.spotify.com/v1/tracks/1gCOZMEWZcGfHlmdYFow2k,https://api.spotify.com/v1/audio-analysis/1gCOZMEWZcGfHlmdYFow2k,195921,4
0.711,1,6,-5.934,1,0.0906,0.000166,0.82,0.0426,0.199,175.952,audio_features,1hI2jYeYMfpu7Xyx01LxWi,spotify:track:1hI2jYeYMfpu7Xyx01LxWi,https://api.spotify.com/v1/tracks/1hI2jYeYMfpu7Xyx01LxWi,https://api.spotify.com/v1/audio-analysis/1hI2jYeYMfpu7Xyx01LxWi,293251,4
0.524,0.0202,0,-24.357,1,0.0636,0.928,9.17E-05,0.129,0.174,76.947,audio_features,6Prl97lX6sDc0M30DlBrz8,spotify:track:6Prl97lX6sDc0M30DlBrz8,https://api.spotify.com/v1/tracks/6Prl97lX6sDc0M30DlBrz8,https://api.spotify.com/v1/audio-analysis/6Prl97lX6sDc0M30DlBrz8,105547,4
0.558,0.00949,6,-24.263,0,0.06,0.994,0.966,0.104,0.269,137.695,audio_features,6GZIiULqTaAXNYpnxwEFkS,spotify:track:6GZIiULqTaAXNYpnxwEFkS,https://api.spotify.com/v1/tracks/6GZIiULqTaAXNYpnxwEFkS,https://api.spotify.com/v1/audio-analysis/6GZIiULqTaAXNYpnxwEFkS,128662,3
0.62,0.0747,7,-23.546,1,0.0454,0.154,0.146,0.0736,0.177,100.006,audio_features,5tD0VGPnlxubjekn1NBKAy,spotify:track:5tD0VGPnlxubjekn1NBKAy,https://api.spotify.com/v1/tracks/5tD0VGPnlxubjekn1NBKAy,https://api.spotify.com/v1/audio-analysis/5tD0VGPnlxubjekn1NBKAy,259800,4
0.648,0.186,10,-16.508,0,0.945,0.629,0,0.112,0.483,159.795,audio_features,4lRQHPjn7OEmcNTBAT44P4,spotify:track:4lRQHPjn7OEmcNTBAT44P4,https://api.spotify.com/v1/tracks/4lRQHPjn7OEmcNTBAT44P4,https://api.spotify.com/v1/audio-analysis/4lRQHPjn7OEmcNTBAT44P4,228893,3
0.706,0.186,3,-17.019,0,0.941,0.53,0,0.1,0.52,133.439,audio_features,468oiR2Y5V8Ekk9nLJo5sh,spotify:track:468oiR2Y5V8Ekk9nLJo5sh,https://api.spotify.com/v1/tracks/468oiR2Y5V8Ekk9nLJo5sh,https://api.spotify.com/v1/audio-analysis/468oiR2Y5V8Ekk9nLJo5sh,209007,3
0.767,0.186,8,-15.576,0,0.056,0.585,0.942,0.191,0.327,135.993,audio_features,1TAdjDBXLJt45fbXqTbPaD,spotify:track:1TAdjDBXLJt45fbXqTbPaD,https://api.spotify.com/v1/tracks/1TAdjDBXLJt45fbXqTbPaD,https://api.spotify.com/v1/audio-analysis/1TAdjDBXLJt45fbXqTbPaD,183529,3
0.255,0.186,2,-18.65,0,0.0412,0.817,0.91,0.114,0.0378,148.16,audio_features,6nCkhmmsitMTNECaZLgXGm,spotify:track:6nCkhmmsitMTNECaZLgXGm,https://api.spotify.com/v1/tracks/6nCkhmmsitMTNECaZLgXGm,https://api.spotify.com/v1/audio-analysis/6nCkhmmsitMTNECaZLgXGm,568027,3
0.255,0.186,2,-18.65,0,0.0412,0.817,0.91,0.114,0.0378,148.16,audio_features,3JOKSkH8noEgzhynhj8tCg,spotify:track:3JOKSkH8noEgzhynhj8tCg,https://api.spotify.com/v1/tracks/3JOKSkH8noEgzhynhj8tCg,https://api.spotify.com/v1/audio-analysis/3JOKSkH8noEgzhynhj8tCg,568027,3
0.353,0.186,0,-22.629,0,0.062,0.963,0.881,0.106,0.133,174.871,audio_features,1ztryUAGPqG6hw3TWbLzCS,spotify:track:1ztryUAGPqG6hw3TWbLzCS,https://api.spotify.com/v1/tracks/1ztryUAGPqG6hw3TWbLzCS,https://api.spotify.com/v1/audio-analysis/1ztryUAGPqG6hw3TWbLzCS,206952,4
0.636,0.186,5,-18.511,0,0.945,0.601,0,0.148,0.556,84.091,audio_features,1sQvot6B0XTQgpXVn4dX4x,spotify:track:1sQvot6B0XTQgpXVn4dX4x,https://api.spotify.com/v1/tracks/1sQvot6B0XTQgpXVn4dX4x,https://api.spotify.com/v1/audio-analysis/1sQvot6B0XTQgpXVn4dX4x,181866,3
0.702,0.186,7,-18.333,0,0.929,0.684,0,0.151,0.606,93.078,audio_features,5dju60NaXA0jhZMFtVfxDB,spotify:track:5dju60NaXA0jhZMFtVfxDB,https://api.spotify.com/v1/tracks/5dju60NaXA0jhZMFtVfxDB,https://api.spotify.com/v1/audio-analysis/5dju60NaXA0jhZMFtVfxDB,180768,3
0.653,0.186,2,-17.555,0,0.0406,0.295,0.975,0.0988,0.454,105.048,audio_features,4hotfAuZQBFlGfTcBxF9ov,spotify:track:4hotfAuZQBFlGfTcBxF9ov,https://api.spotify.com/v1/tracks/4hotfAuZQBFlGfTcBxF9ov,https://api.spotify.com/v1/audio-analysis/4hotfAuZQBFlGfTcBxF9ov,233714,4
0.296,0.186,0,-14.079,1,0.0374,0.879,0,0.127,0.294,103.347,audio_features,0rTobFftO114pAInJzdHRi,spotify:track:0rTobFftO114pAInJzdHRi,https://api.spotify.com/v1/tracks/0rTobFftO114pAInJzdHRi,https://api.spotify.com/v1/audio-analysis/0rTobFftO114pAInJzdHRi,241947,4
0.693,0.186,4,-17.745,1,0.0572,0.933,0.732,0.081,0.431,81.006,audio_features,3M5UY5uTWMxAgyrdwKrjNt,spotify:track:3M5UY5uTWMxAgyrdwKrjNt,https://api.spotify.com/v1/tracks/3M5UY5uTWMxAgyrdwKrjNt,https://api.spotify.com/v1/audio-analysis/3M5UY5uTWMxAgyrdwKrjNt,190267,4
0.548,0.186,8,-16.795,1,0.0264,0.187,0.95,0.111,0.0383,89.018,audio_features,3zkc3H2KeDcFb7gKJuwDE3,spotify:track:3zkc3H2KeDcFb7gKJuwDE3,https://api.spotify.com/v1/tracks/3zkc3H2KeDcFb7gKJuwDE3,https://api.spotify.com/v1/audio-analysis/3zkc3H2KeDcFb7gKJuwDE3,223054,4
0.548,0.186,8,-16.795,1,0.0264,0.187,0.95,0.111,0.0383,89.018,audio_features,6JyCrejznIkcLrQgHGKRU9,spotify:track:6JyCrejznIkcLrQgHGKRU9,https://api.spotify.com/v1/tracks/6JyCrejznIkcLrQgHGKRU9,https://api.spotify.com/v1/audio-analysis/6JyCrejznIkcLrQgHGKRU9,223086,4
0.797,0.186,11,-12.182,1,0.0705,0.573,0.926,0.126,0.552,125.122,audio_features,21G1fLUaesWzVadOtxeXv0,spotify:track:21G1fLUaesWzVadOtxeXv0,https://api.spotify.com/v1/tracks/21G1fLUaesWzVadOtxeXv0,https://api.spotify.com/v1/audio-analysis/21G1fLUaesWzVadOtxeXv0,60946,4
0.342,0.186,0,-12.071,1,0.038,0.881,0,0.137,0.199,64.554,audio_features,53n0aLH9UZi5ACadlhDopt,spotify:track:53n0aLH9UZi5ACadlhDopt,https://api.spotify.com/v1/tracks/53n0aLH9UZi5ACadlhDopt,https://api.spotify.com/v1/audio-analysis/53n0aLH9UZi5ACadlhDopt,196254,3
0.551,0.186,11,-20.066,1,0.0422,0.988,0.917,0.0873,0.213,107.031,audio_features,66QNwTrY8PhKBJTeSY6KCP,spotify:track:66QNwTrY8PhKBJTeSY6KCP,https://api.spotify.com/v1/tracks/66QNwTrY8PhKBJTeSY6KCP,https://api.spotify.com/v1/audio-analysis/66QNwTrY8PhKBJTeSY6KCP,183360,4
0.337,0.186,3,-18.102,1,0.0391,0.765,0.891,0.0867,0.14,137.611,audio_features,0AGZgg7BuCSUQzwYtFjNtQ,spotify:track:0AGZgg7BuCSUQzwYtFjNtQ,https://api.spotify.com/v1/tracks/0AGZgg7BuCSUQzwYtFjNtQ,https://api.spotify.com/v1/audio-analysis/0AGZgg7BuCSUQzwYtFjNtQ,225978,4
0.368,0.186,10,-18.964,1,0.0454,0.956,8.69E-05,0.245,0.219,108.265,audio_features,1zDiRMYB5DsnGWlMIBttER,spotify:track:1zDiRMYB5DsnGWlMIBttER,https://api.spotify.com/v1/tracks/1zDiRMYB5DsnGWlMIBttER,https://api.spotify.com/v1/audio-analysis/1zDiRMYB5DsnGWlMIBttER,310267,4
0.712,0.186,6,-16.373,1,0.943,0.498,0,0.0989,0.612,110.743,audio_features,58XIRhg7giLXOB3fC8xjAP,spotify:track:58XIRhg7giLXOB3fC8xjAP,https://api.spotify.com/v1/tracks/58XIRhg7giLXOB3fC8xjAP,https://api.spotify.com/v1/audio-analysis/58XIRhg7giLXOB3fC8xjAP,186300,3
0.209,0.186,11,-18.428,1,0.0501,0.964,5.46E-05,0.499,0.0399,88.761,audio_features,4c1DaWyEVuVgt2JyF9eB4B,spotify:track:4c1DaWyEVuVgt2JyF9eB4B,https://api.spotify.com/v1/tracks/4c1DaWyEVuVgt2JyF9eB4B,https://api.spotify.com/v1/audio-analysis/4c1DaWyEVuVgt2JyF9eB4B,210800,3
0.73,0.372,10,-14.754,0,0.443,0.25,5.66E-06,0.111,0.0958,95.055,audio_features,5XWVnR4B2FIFAjyyjEo80N,spotify:track:5XWVnR4B2FIFAjyyjEo80N,https://api.spotify.com/v1/tracks/5XWVnR4B2FIFAjyyjEo80N,https://api.spotify.com/v1/audio-analysis/5XWVnR4B2FIFAjyyjEo80N,220340,4
0.744,0.372,7,-13.833,0,0.342,0.421,0.904,0.112,0.163,157.239,audio_features,2kZxLIvfexHAyzViNM8A6f,spotify:track:2kZxLIvfexHAyzViNM8A6f,https://api.spotify.com/v1/tracks/2kZxLIvfexHAyzViNM8A6f,https://api.spotify.com/v1/audio-analysis/2kZxLIvfexHAyzViNM8A6f,216143,5
0.524,0.372,4,-5.982,0,0.0392,0.799,0,0.442,0.382,125.117,audio_features,5AQdIXWSNmzp3Z6EVHnbNp,spotify:track:5AQdIXWSNmzp3Z6EVHnbNp,https://api.spotify.com/v1/tracks/5AQdIXWSNmzp3Z6EVHnbNp,https://api.spotify.com/v1/audio-analysis/5AQdIXWSNmzp3Z6EVHnbNp,208405,4
0.536,0.372,7,-10.551,1,0.0777,0.265,0,0.12,0.513,127.125,audio_features,1gls2fMvnNoE01tRgQ0fB6,spotify:track:1gls2fMvnNoE01tRgQ0fB6,https://api.spotify.com/v1/tracks/1gls2fMvnNoE01tRgQ0fB6,https://api.spotify.com/v1/audio-analysis/1gls2fMvnNoE01tRgQ0fB6,162840,4
0.526,0.372,11,-5.93,1,0.0278,0.731,0,0.237,0.481,83.137,audio_features,4PUcIVtKlu3QXDraTWoleG,spotify:track:4PUcIVtKlu3QXDraTWoleG,https://api.spotify.com/v1/tracks/4PUcIVtKlu3QXDraTWoleG,https://api.spotify.com/v1/audio-analysis/4PUcIVtKlu3QXDraTWoleG,189200,4
0.485,0.372,0,-14.702,1,0.0409,0.0011,0.938,0.16,0.671,139.967,audio_features,06d81rAOWdExdfQSNjBUDD,spotify:track:06d81rAOWdExdfQSNjBUDD,https://api.spotify.com/v1/tracks/06d81rAOWdExdfQSNjBUDD,https://api.spotify.com/v1/audio-analysis/06d81rAOWdExdfQSNjBUDD,181714,4
0.647,0.372,4,-7.055,1,0.0327,0.523,0,0.15,0.358,109.878,audio_features,6WpwCiDCelubu4uTrVxiu7,spotify:track:6WpwCiDCelubu4uTrVxiu7,https://api.spotify.com/v1/tracks/6WpwCiDCelubu4uTrVxiu7,https://api.spotify.com/v1/audio-analysis/6WpwCiDCelubu4uTrVxiu7,256909,3
0.44,0.372,7,-5.082,1,0.0275,0.233,1.45E-05,0.116,0.279,76.294,audio_features,2zbnaiyj45Z9OnjMD1myKj,spotify:track:2zbnaiyj45Z9OnjMD1myKj,https://api.spotify.com/v1/tracks/2zbnaiyj45Z9OnjMD1myKj,https://api.spotify.com/v1/audio-analysis/2zbnaiyj45Z9OnjMD1myKj,212376,4
0.489,0.372,2,-10.788,1,0.14,0.66,0.00123,0.0501,0.279,62.44,audio_features,5lpQGFYnRlfIZQdfFlkS38,spotify:track:5lpQGFYnRlfIZQdfFlkS38,https://api.spotify.com/v1/tracks/5lpQGFYnRlfIZQdfFlkS38,https://api.spotify.com/v1/audio-analysis/5lpQGFYnRlfIZQdfFlkS38,295602,4
0.419,0.372,9,-11.698,1,0.0269,0.626,0.00277,0.122,0.264,71.173,audio_features,0C2hUyK1wtKksXBzQvdINi,spotify:track:0C2hUyK1wtKksXBzQvdINi,https://api.spotify.com/v1/tracks/0C2hUyK1wtKksXBzQvdINi,https://api.spotify.com/v1/audio-analysis/0C2hUyK1wtKksXBzQvdINi,190885,4
0.409,0.372,2,-13.255,1,0.0332,0.757,2.89E-05,0.119,0.299,130.262,audio_features,5TYBxiqRTW7XnoOXdeBFUG,spotify:track:5TYBxiqRTW7XnoOXdeBFUG,https://api.spotify.com/v1/tracks/5TYBxiqRTW7XnoOXdeBFUG,https://api.spotify.com/v1/audio-analysis/5TYBxiqRTW7XnoOXdeBFUG,238763,4
0.667,0.372,5,-12,1,0.0519,0.455,0.796,0.117,0.22,119.975,audio_features,5uetc4NejvsWJJbWyBqQSC,spotify:track:5uetc4NejvsWJJbWyBqQSC,https://api.spotify.com/v1/tracks/5uetc4NejvsWJJbWyBqQSC,https://api.spotify.com/v1/audio-analysis/5uetc4NejvsWJJbWyBqQSC,216555,4
0.405,0.372,0,-9.888,1,0.0459,0.707,9.20E-06,0.0751,0.153,143.311,audio_features,5QqaEJOd25ZwXlRrLPNaUS,spotify:track:5QqaEJOd25ZwXlRrLPNaUS,https://api.spotify.com/v1/tracks/5QqaEJOd25ZwXlRrLPNaUS,https://api.spotify.com/v1/audio-analysis/5QqaEJOd25ZwXlRrLPNaUS,295826,4
0.526,0.372,11,-5.93,1,0.0278,0.731,0,0.237,0.481,83.137,audio_features,2EBr0cv71zs5Fkov7bBP5O,spotify:track:2EBr0cv71zs5Fkov7bBP5O,https://api.spotify.com/v1/tracks/2EBr0cv71zs5Fkov7bBP5O,https://api.spotify.com/v1/audio-analysis/2EBr0cv71zs5Fkov7bBP5O,189200,4
0.634,0.372,7,-10.385,1,0.0303,0.473,0.918,0.138,0.0399,104.004,audio_features,2B9akLOvRq3sig2eR02Kuj,spotify:track:2B9akLOvRq3sig2eR02Kuj,https://api.spotify.com/v1/tracks/2B9akLOvRq3sig2eR02Kuj,https://api.spotify.com/v1/audio-analysis/2B9akLOvRq3sig2eR02Kuj,220003,4
0.603,0.497,1,-15.768,0,0.046,0.947,0.761,0.141,0.372,96.003,audio_features,7l3MrOl5txpuG9zWTun5WS,spotify:track:7l3MrOl5txpuG9zWTun5WS,https://api.spotify.com/v1/tracks/7l3MrOl5txpuG9zWTun5WS,https://api.spotify.com/v1/audio-analysis/7l3MrOl5txpuG9zWTun5WS,211440,4
0.654,0.497,5,-9.124,0,0.0424,0.138,0,0.0877,0.643,92.067,audio_features,0LlBiNerABehPyDtNyrHo6,spotify:track:0LlBiNerABehPyDtNyrHo6,https://api.spotify.com/v1/tracks/0LlBiNerABehPyDtNyrHo6,https://api.spotify.com/v1/audio-analysis/0LlBiNerABehPyDtNyrHo6,171999,4
0.541,0.497,11,-8.91,0,0.279,0.248,5.23E-05,0.132,0.376,84.264,audio_features,1vJDQlwIJyMXeajSV5k996,spotify:track:1vJDQlwIJyMXeajSV5k996,https://api.spotify.com/v1/tracks/1vJDQlwIJyMXeajSV5k996,https://api.spotify.com/v1/audio-analysis/1vJDQlwIJyMXeajSV5k996,242423,4
0.699,0.497,9,-15.586,0,0.0489,0.282,0.764,0.0703,0.221,119.985,audio_features,3ZaLs4asHDGKNx3hrjMGAT,spotify:track:3ZaLs4asHDGKNx3hrjMGAT,https://api.spotify.com/v1/tracks/3ZaLs4asHDGKNx3hrjMGAT,https://api.spotify.com/v1/audio-analysis/3ZaLs4asHDGKNx3hrjMGAT,339326,4
0.424,0.497,10,-9.92,0,0.117,0.0277,0,0.183,0.447,141.069,audio_features,5CnhpCUpxbCOkaq3i65gnh,spotify:track:5CnhpCUpxbCOkaq3i65gnh,https://api.spotify.com/v1/tracks/5CnhpCUpxbCOkaq3i65gnh,https://api.spotify.com/v1/audio-analysis/5CnhpCUpxbCOkaq3i65gnh,143882,4
0.734,0.497,8,-9.666,1,0.166,0.67,2.35E-05,0.194,0.307,127.989,audio_features,496vIKS2INz840xZaKncvR,spotify:track:496vIKS2INz840xZaKncvR,https://api.spotify.com/v1/tracks/496vIKS2INz840xZaKncvR,https://api.spotify.com/v1/audio-analysis/496vIKS2INz840xZaKncvR,161829,3
0.656,0.619,4,-6.967,0,0.0349,0.276,0,0.317,0.659,61.503,audio_features,2NdaTVxFdMd6wjGY3FqOHA,spotify:track:2NdaTVxFdMd6wjGY3FqOHA,https://api.spotify.com/v1/tracks/2NdaTVxFdMd6wjGY3FqOHA,https://api.spotify.com/v1/audio-analysis/2NdaTVxFdMd6wjGY3FqOHA,206893,4
0.646,0.619,6,-12.274,0,0.0535,0.609,0,0.0782,0.771,79.819,audio_features,0DQP04G65CSBUWtijYVWni,spotify:track:0DQP04G65CSBUWtijYVWni,https://api.spotify.com/v1/tracks/0DQP04G65CSBUWtijYVWni,https://api.spotify.com/v1/audio-analysis/0DQP04G65CSBUWtijYVWni,409053,4
0.786,0.619,11,-10.511,0,0.0689,0.0346,0.539,0.0598,0.311,122.013,audio_features,3fTocaQZ3jJoGTgD9XU8ew,spotify:track:3fTocaQZ3jJoGTgD9XU8ew,https://api.spotify.com/v1/tracks/3fTocaQZ3jJoGTgD9XU8ew,https://api.spotify.com/v1/audio-analysis/3fTocaQZ3jJoGTgD9XU8ew,228232,4
0.518,0.619,8,-7.81,0,0.329,0.198,0,0.29,0.553,120.197,audio_features,11etGLhQi1km7nax4c7F1F,spotify:track:11etGLhQi1km7nax4c7F1F,https://api.spotify.com/v1/tracks/11etGLhQi1km7nax4c7F1F,https://api.spotify.com/v1/audio-analysis/11etGLhQi1km7nax4c7F1F,185156,5
0.702,0.619,9,-11.341,1,0.4,0.0767,0,0.114,0.553,161.997,audio_features,2ZngjSU7AP6nZrGyzsk0xK,spotify:track:2ZngjSU7AP6nZrGyzsk0xK,https://api.spotify.com/v1/tracks/2ZngjSU7AP6nZrGyzsk0xK,https://api.spotify.com/v1/audio-analysis/2ZngjSU7AP6nZrGyzsk0xK,237113,4
0.739,0.619,10,-6.669,1,0.162,0.0572,0,0.105,0.58,112.961,audio_features,5lNuqFVMca4vPupY10cH0J,spotify:track:5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,222787,4
0.649,0.619,10,-7.063,1,0.0289,0.55,0,0.136,0.301,130.238,audio_features,3Purte9GoV5OeheLFYZDxj,spotify:track:3Purte9GoV5OeheLFYZDxj,https://api.spotify.com/v1/tracks/3Purte9GoV5OeheLFYZDxj,https://api.spotify.com/v1/audio-analysis/3Purte9GoV5OeheLFYZDxj,227987,4
0.289,0.619,2,-6.065,1,0.0341,0.642,6.12E-06,0.0664,0.216,116.432,audio_features,6Soxx8apUwsCRDnPNmvnaP,spotify:track:6Soxx8apUwsCRDnPNmvnaP,https://api.spotify.com/v1/tracks/6Soxx8apUwsCRDnPNmvnaP,https://api.spotify.com/v1/audio-analysis/6Soxx8apUwsCRDnPNmvnaP,222443,4
0.767,0.619,4,-8.582,1,0.576,0.107,0,0.0866,0.823,140.764,audio_features,3i8nToSk7rLSEjijHcKqFR,spotify:track:3i8nToSk7rLSEjijHcKqFR,https://api.spotify.com/v1/tracks/3i8nToSk7rLSEjijHcKqFR,https://api.spotify.com/v1/audio-analysis/3i8nToSk7rLSEjijHcKqFR,206000,4
0.843,0.619,1,-6.338,1,0.198,0.0121,0.000562,0.123,0.777,93.038,audio_features,18qXD7anIIvIdVOd1uw5mX,spotify:track:18qXD7anIIvIdVOd1uw5mX,https://api.spotify.com/v1/tracks/18qXD7anIIvIdVOd1uw5mX,https://api.spotify.com/v1/audio-analysis/18qXD7anIIvIdVOd1uw5mX,222613,4
0.554,0.744,10,-6.677,0,0.0529,0.0167,0,0.117,0.525,165.935,audio_features,4QEFraZyCWnGeb8RGlCVxn,spotify:track:4QEFraZyCWnGeb8RGlCVxn,https://api.spotify.com/v1/tracks/4QEFraZyCWnGeb8RGlCVxn,https://api.spotify.com/v1/audio-analysis/4QEFraZyCWnGeb8RGlCVxn,181484,4
0.685,0.744,7,-5.043,0,0.0949,0.000913,3.12E-05,0.0443,0.695,144.954,audio_features,26lT1elhYuc2Q7OTTEadHm,spotify:track:26lT1elhYuc2Q7OTTEadHm,https://api.spotify.com/v1/tracks/26lT1elhYuc2Q7OTTEadHm,https://api.spotify.com/v1/audio-analysis/26lT1elhYuc2Q7OTTEadHm,200046,4
0.585,0.744,7,-7.604,0,0.0383,0.167,0.00433,0.133,0.327,138.049,audio_features,1aCKsf6PLiV1kyzNNbICNZ,spotify:track:1aCKsf6PLiV1kyzNNbICNZ,https://api.spotify.com/v1/tracks/1aCKsf6PLiV1kyzNNbICNZ,https://api.spotify.com/v1/audio-analysis/1aCKsf6PLiV1kyzNNbICNZ,139180,4
0.795,0.744,8,-11.196,0,0.0411,0.00163,0.888,0.103,0.419,126.974,audio_features,26IPuDbnKuOejfZVQfZnYm,spotify:track:26IPuDbnKuOejfZVQfZnYm,https://api.spotify.com/v1/tracks/26IPuDbnKuOejfZVQfZnYm,https://api.spotify.com/v1/audio-analysis/26IPuDbnKuOejfZVQfZnYm,290070,4
0.86,0.744,1,-7.919,1,0.093,0.0512,0.403,0.112,0.522,132.001,audio_features,7DzaiAM5WGTIJrhGLm1WJW,spotify:track:7DzaiAM5WGTIJrhGLm1WJW,https://api.spotify.com/v1/tracks/7DzaiAM5WGTIJrhGLm1WJW,https://api.spotify.com/v1/audio-analysis/7DzaiAM5WGTIJrhGLm1WJW,281818,4
0.568,0.744,7,-3.405,1,0.0418,0.0267,0.000219,0.0756,0.274,139.959,audio_features,7BkXmGqoKUFVzaMaxfKBqq,spotify:track:7BkXmGqoKUFVzaMaxfKBqq,https://api.spotify.com/v1/tracks/7BkXmGqoKUFVzaMaxfKBqq,https://api.spotify.com/v1/audio-analysis/7BkXmGqoKUFVzaMaxfKBqq,227974,4
0.594,0.744,1,-6.216,1,0.038,0.00114,0.926,0.0706,0.933,123.99,audio_features,1DXGlcDYi9GisNPmAf3cGe,spotify:track:1DXGlcDYi9GisNPmAf3cGe,https://api.spotify.com/v1/tracks/1DXGlcDYi9GisNPmAf3cGe,https://api.spotify.com/v1/audio-analysis/1DXGlcDYi9GisNPmAf3cGe,179516,4
