track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
Rat Bat Blue,3WIeGUTrEIaJSlLA1NKcOX,5,322933,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,322.933
Super Trouper,03AZ0RkXYyO1NIJBjSNmcQ,3,174866,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,174.866
Place In Line,3wCR6BJDg41Il7Ogb0xqHr,6,389866,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,389.866
Mary Long,5JnDU8GBAgDpUxqWpFeXaI,2,264160,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,264.16
Smooth Dancer,0DdzurGD7rOmome9nSxOvZ,4,248960,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,248.96
Woman From Tokyo,6aqWPEhtxJaPbSabre2fdx,1,348640,album,,7,Who Do We Think We Are,1973-01-13 00:00:00 UTC,Rhino/Warner Records,35,1RQWFGjiaPfoxuOt2YaVqA,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,348.64
First Sign Of Madness,26xqxEvkfHRqgLVAFxC5wM,1,267853,single,,1,First Sign Of Madness,2013-04-06 00:00:00 UTC,earMUSIC,0,1Vjveev9uGyFQKXQwnSrra,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,267.853
"Space Truckin' - Live At Hellfest, 2017",7qCSwKWsiF8XSkCHTNEGfT,12,302188,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,302.188
"Lazy - Live At Hellfest, 2017",3MuDmg8Pu9PGqq7cL17JSC,7,467108,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,467.108
"Key Solo - Live At Hellfest, 2017",5X9wwSGzHIPw72Y1FssLJQ,10,258012,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,258.012
"Smoke On The Water - Live At Hellfest, 2017",3mC8LGGs1xEsbNrGJ80SUU,13,400387,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,400.387
"Black Night - Live At Hellfest, 2017",6dP0umlDPB0dX2UxUJvoCR,15,445824,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,445.824
"Birds Of Prey - Live At Hellfest, 2017",5ziLsQyPea6MnwdzepTzJq,8,345820,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,345.82
"Fireball - Live At Hellfest, 2017",1DrGQ0uour7oiKm4cBfVNS,2,206563,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,206.563
"Hell To Pay - Live At Hellfest, 2017",4cZ1lSyf5bYkmnnQgyB0ig,9,310903,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,310.903
"Perfect Strangers - Live At Hellfest, 2017",110g256EbU9QvUcn7Tuf3d,11,389274,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,389.274
"Time For Bedlam - Live At Hellfest, 2017",6vxEWKGbwChrjAVlN8TQf3,1,299284,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,299.284
"The Surprising - Live At Hellfest, 2017",0uzIwyD1Ep8OdzWRqeqfOS,6,361361,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,361.361
"Strange Kind Of Woman - Live At Hellfest, 2017",09ed9kukiV3XP9yBHKxOr3,4,461146,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,461.146
"Uncommon Man - Live At Hellfest, 2017",2tkuQt6ixV9KZ97twEKLL0,5,400924,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,400.924
"Peter Gunn / Hush - Live At Hellfest, 2017",42PN8uKcWfRp53A6bE3niR,14,460400,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,460.4
"Bloodsucker - Live At Hellfest, 2017",73g6olFXpya7n2FWORymTt,3,251416,album,,15,"The Infinite Live Recordings, Vol. 1",2017-12-08 00:00:00 UTC,earMUSIC,7,1WD5mDKTbnWcGDDOpDYzgQ,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,251.416
Time For Bedlam,2r1YOYb5DX9e4uyH4wQC69,1,275094,single,,1,Time For Bedlam,2016-12-15 00:00:00 UTC,earMUSIC,0,1YctDw9VFXbkFViViPhxt9,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,275.094
Lazy - Live In 95,3qphw6n8BvY2TUEHWkkgbO,13,394194,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,394.194
Pictures Of Home - Live In 95,0d0UZwns9om4rFeNIVwCk4,8,384000,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,384
Highway Star - Live In 95,6n8VnbbnNogJWqOXUEejzj,15,368597,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,368.597
Speed King - Live In 95,4Dxp1LFD20rKth6au2dRK3,14,461293,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,461.293
Guitar Solo - Live In 95,0JHFKOIxWoindKVttVKD51,12,227989,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,227.989
Perfect Strangers - Live In 95,4fhxr9zZxy06ImuDHNNPEH,7,415317,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,415.317
Black Night - Live In 95,4WhzZxT2KdbmcmbUw9CSPu,2,407700,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,407.7
Purpendicular Waltz - Live In 95,2fKgboilteDu7GUkX8fVKX,5,340309,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,340.309
The Battle Rages On - Live In 95,5NysoJPYsqu2CSNQZMQ1rn,3,396842,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,396.842
Maybe I'M A Leo - Live In 95,6wCXDkKUMFuuliqAp3Lvi6,1,308107,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,308.107
Space Truckin' - Live In 95,3pYF0iNSny0h9Sty6bzS8O,11,149376,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,149.376
Smoke On The Water - Live In 95,0b05AxfFWdEQoOzeW6bLR4,16,519039,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,519.039
When A Blind Man Cries - Live In 95,0nVNVk7zwvnKfViIP5Jafg,6,418133,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,418.133
Child In Time - Live In 95,5sNmJE6sDpV60y6fXnudY9,9,706623,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,706.623
Woman From Tokyo - Live In 95,0EWwLzyagizhECW8bxMvLZ,4,411605,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,411.605
Anya - Live In 95,1UvSx6XIbpTvmju9gfZCsM,10,493120,album,,16,Bombay Calling (Live In 95),1995-04-08 00:00:00 UTC,earMUSIC,16,1jtvoaDptF8n966xLCqmvV,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,493.12
Woman From Tokyo - Single Edit; 2002 Remaster [Single Edit],1U8ZYzMvZcZEwCUDqU6Zo4,12,164866,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,164.866
Sometimes I Feel Like Screaming - Edit,2FFKh5b7ZILEeTbIDSfKjl,5,275560,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,275.56
Smoke On The Water - Us A-Side; Edit; 2010 Remaster,4odqutydCOLXUaKPL53rBM,14,230106,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,230.106
Highway Star - 2016 Remaster [Us Single Edit],2th3J5wo7VwKoIMlDNtOlE,13,179133,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,179.133
"Child In Time, Pt. 1 - 2016 Remaster",2pU5JUhR1t9UinIfhEXBQC,17,252920,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,252.92
Knocking At Your Back Door - Single Edit,6B776hzJFW44nZDxdSC9m0,7,242160,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,242.16
Bad Attitude - Radio Edit,1Fbii0JZ1x3ux9fqzfUgdq,6,241680,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,241.68
Hush - 2014 Remastered Version,45nyZXyIHBVOIC6hpZIp8I,20,252040,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,252.04
Fireball - 2016 Remaster,3RyVMb4wonTOWkifMKbouL,15,202613,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,202.613
Soldier Of Fortune - 2009 Remaster,32GiGu7iC8c2eHFsz2whow,10,193626,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,193.626
Burn - Edit; 2016 Remaster [Edit],7oyP621HtBHM8w6OYPucay,11,218746,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,218.746
Speed King - 2016 Remaster,506aRBER5RsAP8e3pxPJH0,18,259506,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,259.506
Black Night - 2016 Remaster,44RzRaafe4ujsSYU7DH2kT,19,206093,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,206.093
Strange Kind Of Woman - 2002 Remaster,45MNGyVoNisTaCua4cpQYa,16,230013,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,230.013
Any Fule Kno That,6HjqSpgrmc9nbf5XEaWlnk,4,266573,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,266.573
You Keep On Moving - 2010 Remaster,7EnW32jyeHjBTJiElaSSgX,9,266440,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,266.44
Sun Goes Down,3k0b0azwhQT5uDoaGurvVx,3,249000,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,249
Perfect Strangers - Single Version,3IBklpp4qk7P7Vj6SWvH1a,8,253986,compilation,,20,A Fire In The Sky,2017-09-15 00:00:00 UTC,Rhino/Warner Records,12,1kCeK4dJ1zHBjBwawW5olH,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,253.986
Concerto For Group And Orchestra - Movement Iii - Live,5BBM8yaIXriu5JcAi5oJBD,3,808493,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,808.493
Concerto For Group And Orchestra - Movement I - Live,2GECP6s9Qz9NWrrOkTjaid,1,1024826,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,1024.826
Pictured Within - Live,1D8OZCEPlzv3OjM8ckOSj8,1,522000,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,Miller Anderson,,,,,,,,,,522
Pictures Of Home - Live,1TjNKAZBgHVL45O4F95Pyb,9,566826,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,566.826
Ted The Mechanic - Live,5KQSiYNrM8a7Y6Fc6dbFU9,4,290906,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,290.906
Watching The Sky - Live,5CZqhvL9bhw3CYVpAIMfVB,5,338680,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,338.68
Wait A While - Live,5PNZ2gatBeL5ql3nzeN9uN,2,409066,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,409.066
Wring That Neck - Live,78OXtR0vV38BqIqOL9mjDK,8,276000,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,276
Love Is All - Live,0CDPJL9RyzIgJrq9Q1fQbD,4,279840,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,Ronnie James Dio,,,,,,,,,,279.84
Concerto For Group And Orchestra - Movement Ii - Live,5pKDQyrjCuadSt0ZW9Ulyw,2,1183866,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,1183.866
Take It Off The Top - Live,3Axtz8G4yxuZVz8zZcazUy,7,278560,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,Steve Morse Band,,,,,,,,,,278.56
That'S Why God Is Singing The Blues - Live,3FCZ9yFD9BQCT6PX5ZpcAs,6,238000,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,Steve Morris,,,,,,,,,,238
Smoke On The Water - Live,5MRNyQeisq3n2fK5yq6lCC,7,404653,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,404.653
Sometimes I Feel Like Screaming - Live,7oiie7GWmZAAgJ33duaOCF,6,464320,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,464.32
Via Miami - Live,1L7biNvwk3k4UYjUTpm9AE,5,296226,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,,,,,,,,,,,296.226
Sitting In A Dream - Live,1IUtbJPWPP0Q8xPMyLhPTh,3,233760,album,,16,In Concert With The London Symphony Orchestra (Live),2000-01-14 00:00:00 UTC,Mercury Studios,13,1lPAQJ40DOIGT7GYEDXPSg,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,London Symphony Orchestra,Ronnie James Dio,,,,,,,,,,233.76
Simple Folk,6xDU8lJWqm2IqiPlUFmicV,2,75706,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,75.706
The Mule - Live In Gaevle,4SFNF1PL3pbddqB99h2mrt,8,347905,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,347.905
Black Night - Live In Milan,0YubCsvJ91bh6fIYN3JF0i,5,460278,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,460.278
In & Out Jam,15yTdoQCj6thxBqXlSlIc5,11,202018,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,202.018
Time For Bedlam - First Take,2N16tZHGTx94ZxxPO8W5Wt,3,216776,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,216.776
Highway Star - Live In Aalborg,6FVIXhKhnQPZxkys0n3TcC,6,368866,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,368.866
"Hip Boots - Rehearsal, Ian Paice Recording",0BE8oMxHZ91FWCoUzFH96d,10,240099,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,240.099
Smoke On The Water - Live In Milan,5cHsRG3zbyRx0plkS2rCz1,4,413683,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,413.683
Hell To Pay - Live In Gaevle,4KHwUi0J0zf06qwE3mzaVD,9,314600,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,314.6
Strange Kind Of Woman - Live In Gaevle,71nvBsPGxtxZpOOiaLCrtN,7,347694,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,347.694
Paradise Bar,31LJFeE8dgwGEesPZry7DD,1,250695,album,,11,Extras: The Infinite B-Sides And Bonus Songs,2022-09-21 00:00:00 UTC,earMUSIC,34,1tk2fJEkbes3rEw36iY5Cc,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,250.695
Second Movement: Pt. 1 - Andante (Feat. Royal Philharmonic Orchestra & Sir Malcolm Arnold) - 2010 Remaster,6A0pemEYsYwsMVKK2O8qUU,2,393413,album,,4,Concerto For Group And Orchestra (Feat. Royal Philharmonic Orchestra & Sir Malcolm Arnold),1970-01-01 00:00:00 UTC,Rhino/Warner Records,9,21PseW1M0IwzB5456nEs77,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,Royal Philharmonic Orchestra,,,,,,,,,,,393.413
